fecha,temporada,semana,parcela_nombre,cultivo,variedad,n_remito,n_ciu,destino,comprador,cuadrilla,acarreo,cantidad_envases,peso_unitario_kg,bruto_kg,tara_kg,kg_total,observaciones
2026-01-23,2025,4,SULTANINA,vid,SULTANINA,17740,,PASAS,PASERO,TORO M,TORO M,365.0,15.7260274,12000.0,6260.0,5740,Migración Excel · ORIGEN=TERCEROS · FINCA=MAXI D · ACTIVIDAD=CULTIVO · PARRAL_ORIG=SULTANINA
2026-01-23,2025,4,SULTANINA,vid,SULTANINA,17740,,PASAS,PASERO,TORO M,TORO M,120.0,21.66666667,8520.0,5920.0,2600,Migración Excel · ORIGEN=TERCEROS · FINCA=MAXI D · ACTIVIDAD=CULTIVO · PARRAL_ORIG=SULTANINA
2026-01-22,2025,3,11,vid,FLAME,17741,,PASAS,PASERO,FINCA,FINCA,692.0,18.0,,,12456,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=11
2026-01-23,2025,4,2,vid,FLAME,17742,,PASAS,PASERO,FINCA,FINCA,203.0,18.0,,,3654,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=2
2026-01-26,2025,4,FLAME,vid,FLAME,17743,,PASAS,PASERO,UBINO,UBINO,288.0,16.52777778,10960.0,6200.0,4760,Migración Excel · ORIGEN=TERCEROS · FINCA=UBINO J · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-26,2025,4,FLAME,vid,FLAME,17744,,PASAS,PASERO,DIAZ M,DIAZ M,22.0,361.8181818,13840.0,5880.0,7960,Migración Excel · ORIGEN=TERCEROS · FINCA=VICENTE P · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-26,2025,4,FLAME,vid,FLAME,17745,,PASAS,PASERO,DIAZ M,DIAZ M,22.0,375.4545455,14540.0,6280.0,8260,Migración Excel · ORIGEN=TERCEROS · FINCA=VICENTE P · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-26,2025,4,FLAME,vid,FLAME,94651,,PASAS,M PASERO,YONI,DOMINGO Z,374.0,16.92671395,14600.0,7440.0,6330.591017,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-26,2025,4,FLAME,vid,FLAME,94651,,PASAS,M PASERO,EMANUEL,DOMINGO Z,49.0,16.92671395,14600.0,7440.0,829.4089835,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-26,2025,4,FLAME,vid,FLAME,17746,,PASAS,PASERO,TORCUATO,TORCUATO,17.0,395.2941176,14700.0,7980.0,6720,Migración Excel · ORIGEN=TERCEROS · FINCA=TORCUATO · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-26,2025,4,SULTANINA,vid,SULTANINA,17747,,PASAS,PASERO,TORO M,TORO M,16.0,521.25,14540.0,6200.0,8340,Migración Excel · ORIGEN=TERCEROS · FINCA=MAXI D · ACTIVIDAD=CULTIVO · PARRAL_ORIG=SULTANINA
2026-01-27,2025,4,FLAME,vid,FLAME,17748,,PASAS,PASERO,DIAZ M,DIAZ M,22.0,365.4545455,13920.0,5880.0,8040,Migración Excel · ORIGEN=TERCEROS · FINCA=VICENTE P · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-27,2025,4,FLAME,vid,FLAME,17749,,PASAS,PASERO,DIAZ M,DIAZ M,20.0,355,13220.0,6120.0,7100,Migración Excel · ORIGEN=TERCEROS · FINCA=MARTINEZ · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-27,2025,4,FLAME,vid,FLAME,17750,,PASAS,PASERO,DIAZ M,DIAZ M,22.0,372.7272727,14480.0,6280.0,8200,Migración Excel · ORIGEN=TERCEROS · FINCA=VICENTE P · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-27,2025,4,FLAME,vid,FLAME,17601,,PASAS,PASERO,UBINO,UBINO,115.0,20.69565217,8600.0,6220.0,2380,Migración Excel · ORIGEN=TERCEROS · FINCA=UBINO J · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-27,2025,4,FLAME,vid,FLAME,17602,,PASAS,PASERO,DIAZ M,DIAZ M,22.0,362.7272727,13860.0,5880.0,7980,Migración Excel · ORIGEN=TERCEROS · FINCA=VICENTE P · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-27,2025,4,FLAME,vid,FLAME,17603,,PASAS,PASERO,TORCUATO,TORCUATO,26.0,383.8461538,17960.0,7980.0,9980,Migración Excel · ORIGEN=TERCEROS · FINCA=TORCUATO · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-27,2025,4,SULTANINA,vid,SULTANINA,17604,,PASAS,PASERO,TORO M,TORO M,207.0,17.19806763,9460.0,5900.0,3560,Migración Excel · ORIGEN=TERCEROS · FINCA=MAXI D · ACTIVIDAD=CULTIVO · PARRAL_ORIG=SULTANINA
2026-01-27,2025,4,SULTANINA,vid,SULTANINA,17605,,PASAS,PASERO,TORO M,TORO M,16.0,503.75,14260.0,6200.0,8060,Migración Excel · ORIGEN=TERCEROS · FINCA=MAXI D · ACTIVIDAD=CULTIVO · PARRAL_ORIG=SULTANINA
2026-01-27,2025,4,FLAME,vid,FLAME,17606,,PASAS,PASERO,DIAZ M,DIAZ M,20.0,373,13580.0,6120.0,7460,Migración Excel · ORIGEN=TERCEROS · FINCA=MARTINEZ · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-28,2025,4,FLAME,vid,FLAME,17607,,PASAS,PASERO,DIAZ M,DIAZ M,22.0,347.2727273,13520.0,5880.0,7640,Migración Excel · ORIGEN=TERCEROS · FINCA=VICENTE P · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-28,2025,4,FLAME,vid,FLAME,17608,,PASAS,PASERO,DIAZ M,DIAZ M,18.0,367.7777778,12900.0,6280.0,6620,Migración Excel · ORIGEN=TERCEROS · FINCA=VICENTE P · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-28,2025,4,FLAME,vid,FLAME,17609,,PASAS,PASERO,TORO M,TORO M,12.0,503.3333333,12000.0,5960.0,6040,Migración Excel · ORIGEN=TERCEROS · FINCA=SANCHEZ F · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-27,2025,4,2026-05-04 00:00:00,vid,FIESTA,17610,,PASAS,PASERO,FINCA,FINCA,987.0,18.0,,,17766,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=2026-05-04 00:00:00
2026-01-29,2025,4,FLAME,vid,FLAME,17611,,PASAS,PASERO,DIAZ M,DIAZ M,22.0,370,14020.0,5880.0,8140,Migración Excel · ORIGEN=TERCEROS · FINCA=OLAZABAL · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-29,2025,4,FLAME,vid,FLAME,17612,,PASAS,PASERO,DIAZ M,DIAZ M,20.0,400,14120.0,6120.0,8000,Migración Excel · ORIGEN=TERCEROS · FINCA=MARTINEZ · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-29,2025,4,2026-05-04 00:00:00,vid,FIESTA,17613,,PASAS,PASERO,FINCA,FINCA,1058.0,18.0,,,19044,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=2026-05-04 00:00:00
2026-01-29,2025,4,FIESTA,vid,FIESTA,17614,,PASAS,PASERO,COLLADO,COLLADO,24.0,399.1666667,17540.0,7960.0,9580,Migración Excel · ORIGEN=TERCEROS · FINCA=COLLADO · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FIESTA
2026-01-29,2025,4,FLAME,vid,FLAME,17615,,PASAS,PASERO,FRAU,FRAU,16.0,403.75,13240.0,6780.0,6460,Migración Excel · ORIGEN=TERCEROS · FINCA=JOSE LUIS · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-29,2025,4,FLAME,vid,FLAME,17616,,PASAS,PASERO,DIAZ M,DIAZ M,22.0,377.2727273,14480.0,6180.0,8300,Migración Excel · ORIGEN=TERCEROS · FINCA=OLAZABAL · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-29,2025,4,FLAME,vid,FLAME,17617,,PASAS,PASERO,TORO M,TORO M,16.0,513.75,14420.0,6200.0,8220,Migración Excel · ORIGEN=TERCEROS · FINCA=SANCHEZ F · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-27,2025,4,FLAME,vid,FLAME,94652,,PASAS,M PASERO,YONI,DOMINGO,46.0,14.98817967,13780.0,7440.0,689.4562648,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-27,2025,4,FLAME,vid,FLAME,94652,,PASAS,M PASERO,EMANUEL,DOMINGO,377.0,14.98817967,13780.0,7440.0,5650.543735,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-27,2025,4,FLAME,vid,FLAME,94653,,PASAS,M PASERO,YONI,DOMINGO,423.0,18.39243499,15220.0,7440.0,7780,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-28,2025,4,FLAME,vid,FLAME,94654,,PASAS,M PASERO,YONI,DOMINGO,100.0,15.41371158,13960.0,7440.0,1541.371158,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-28,2025,4,FLAME,vid,FLAME,94654,,PASAS,M PASERO,EMANUEL,DOMINGO,323.0,15.41371158,13960.0,7440.0,4978.628842,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-28,2025,4,FLAME,vid,FLAME,94656,,PASAS,M PASERO,YONI,DOMINGO,289.0,17.11583924,14680.0,7440.0,4946.477541,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-28,2025,4,FLAME,vid,FLAME,94656,,PASAS,M PASERO,EMANUEL,DOMINGO,134.0,17.11583924,14680.0,7440.0,2293.522459,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-30,2025,5,FLAME,vid,FLAME,17618,,PASAS,PASERO,DIAZ M,DIAZ M,22.0,350,13580.0,5880.0,7700,Migración Excel · ORIGEN=TERCEROS · FINCA=OLAZABAL · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-30,2025,5,FLAME,vid,FLAME,17619,,PASAS,PASERO,FRAU,FRAU,16.0,433.75,13720.0,6780.0,6940,Migración Excel · ORIGEN=TERCEROS · FINCA=JOSE LUIS · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-30,2025,5,FLAME,vid,FLAME,17620,,PASAS,PASERO,TORO M,TORO M,16.0,508.75,14340.0,6200.0,8140,Migración Excel · ORIGEN=TERCEROS · FINCA=SANCHEZ F · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-30,2025,5,FLAME,vid,FLAME,17621,,PASAS,PASERO,DIAZ M,DIAZ M,20.0,368,13540.0,6180.0,7360,Migración Excel · ORIGEN=TERCEROS · FINCA=OLAZABAL · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-30,2025,5,FLAME,vid,FLAME,17622,,PASAS,PASERO,DIAZ M,DIAZ M,20.0,423,14580.0,6120.0,8460,Migración Excel · ORIGEN=TERCEROS · FINCA=OLAZABAL · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-31,2025,5,SULTANINA,chacra,SANDIA,17624,,MI,VILLEGAS RAUL,MOLINA,VILLEGAS RAUL,,,32460,23340,9120,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=SULTANINA
2026-01-30,2025,5,2026-05-04 00:00:00,vid,FIESTA,17625,,PASAS,PASERO,FINCA,FINCA,893.0,18.0,,,16074,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=2026-05-04 00:00:00
2026-01-31,2025,5,2026-05-04 00:00:00,vid,FIESTA,17626,,PASAS,PASERO,FINCA,FINCA,463.0,18.0,,,8334,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=2026-05-04 00:00:00
2026-02-02,2025,5,FLAME,vid,FLAME,17627,,PASAS,PASERO,UBINO,UBINO,36.0,321.1111111,28320,16760,11560,Migración Excel · ORIGEN=TERCEROS · FINCA=LECICH ME · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-02,2025,5,FLAME,vid,FLAME,17628,,PASAS,PASERO,FRAU,FRAU,18.0,355.5555556,13180.0,6780.0,6400,Migración Excel · ORIGEN=TERCEROS · FINCA=JOSE LUIS · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-02,2025,5,FLAME,vid,FLAME,17629,,PASAS,PASERO,DIAZ M,DIAZ M,20.0,382,13440.0,5800.0,7640,Migración Excel · ORIGEN=TERCEROS · FINCA=ALICIA PEREZ · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-02,2025,5,FLAME,vid,FLAME,17630,,PASAS,PASERO,DIAZ M,DIAZ M,12.0,481.6666667,10720.0,4940.0,5780,Migración Excel · ORIGEN=TERCEROS · FINCA=ALICIA PEREZ · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-03,2025,5,FLAME,vid,FLAME,17631,,PASAS,PASERO,FRAU,FRAU,16.0,392.5,13060.0,6780.0,6280,Migración Excel · ORIGEN=TERCEROS · FINCA=FRAU G · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-03,2025,5,FLAME,vid,FLAME,17632,,PASAS,PASERO,TORO M,TORO M,16.0,498.75,14180.0,6200.0,7980,Migración Excel · ORIGEN=TERCEROS · FINCA=SANCHEZ F · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-03,2025,5,FLAME,vid,FLAME,17633,,PASAS,PASERO,UBINO,UBINO,36.0,325,28460,16760,11700,Migración Excel · ORIGEN=TERCEROS · FINCA=LECICH ME · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-03,2025,5,FLAME,vid,FLAME,17634,,PASAS,PASERO,DIAZ M,DIAZ M,12.0,448.3333333,11180.0,5800.0,5380,Migración Excel · ORIGEN=TERCEROS · FINCA=ALICIA PEREZ · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-03,2025,5,FLAME,vid,FLAME,17635,,PASAS,PASERO,TORO M,TORO M,16.0,522.5,14560.0,6200.0,8360,Migración Excel · ORIGEN=TERCEROS · FINCA=SANCHEZ F · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-02,2025,5,2026-05-04 00:00:00,vid,FIESTA,17636,,PASAS,PASERO,FINCA,FINCA,476.0,18.0,,,8568,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=2026-05-04 00:00:00
2026-02-03,2025,5,2026-05-04 00:00:00,vid,FIESTA,17637,,PASAS,PASERO,FINCA,FINCA,787.0,18.0,,,14166,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=2026-05-04 00:00:00
2026-01-23,2025,4,FLAME,vid,FLAME,17638,,PASAS,PASERO,TORCUATO,TORCUATO,26.0,394.6153846,18240.0,7980.0,10260,Migración Excel · ORIGEN=TERCEROS · FINCA=TORCUATO · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-04,2025,5,FLAME,vid,FLAME,17639,,PASAS,PASERO,FRAU,FRAU,20.0,350,14020.0,7020.0,7000,Migración Excel · ORIGEN=TERCEROS · FINCA=FRAU G · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-04,2025,5,FLAME,vid,FLAME,17640,,PASAS,PASERO,UBINO,UBINO,36.0,361.1111111,29760,16760,13000,Migración Excel · ORIGEN=TERCEROS · FINCA=LECICH ME · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-04,2025,5,FLAME,vid,FLAME,17641,,PASAS,PASERO,TORO M,TORO M,16.0,493.75,14100.0,6200.0,7900,Migración Excel · ORIGEN=TERCEROS · FINCA=SANCHEZ F · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-04,2025,5,FLAME,vid,FLAME,17642,,PASAS,PASERO,DIAZ M,DIAZ M,20.0,388,13560.0,5800.0,7760,Migración Excel · ORIGEN=TERCEROS · FINCA=MARCELO SANCHEZ · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-04,2025,5,2026-05-04 00:00:00,vid,FIESTA,17643,,PASAS,PASERO,FINCA,FINCA,964.0,18.0,,,17352,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=2026-05-04 00:00:00
2026-02-04,2025,5,FLAME,vid,FLAME,17644,,PASAS,PASERO,FRAU,FRAU,20.0,341,13840.0,7020.0,6820,Migración Excel · ORIGEN=TERCEROS · FINCA=FRAU G · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-05,2025,5,FLAME,vid,FLAME,17645,,PASAS,PASERO,UBINO,UBINO,36.0,358.3333333,29660,16760,12900,Migración Excel · ORIGEN=TERCEROS · FINCA=LECICH ME · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-05,2025,5,FLAME,vid,FLAME,17646,,PASAS,PASERO,DIAZ M,DIAZ M,20.0,372,13240.0,5800.0,7440,Migración Excel · ORIGEN=TERCEROS · FINCA=MARCELO SANCHEZ · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-05,2025,5,FLAME,vid,FLAME,17647,,PASAS,PASERO,DIAZ M,DIAZ M,16.0,530,14520.0,6040.0,8480,Migración Excel · ORIGEN=TERCEROS · FINCA=MARCELO SANCHEZ · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-05,2025,5,2026-05-04 00:00:00,vid,FIESTA,17648,,PASAS,PASERO,FINCA,FINCA,852.0,18.0,,,15336,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=2026-05-04 00:00:00
2026-02-06,2025,6,FLAME,vid,FLAME,17649,,PASAS,PASERO,FRAU,FRAU,16.0,346.25,12560.0,7020.0,5540.0,Migración Excel · ORIGEN=TERCEROS · FINCA=FRAU G · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-06,2025,6,FLAME,vid,FLAME,17650,,PASAS,PASERO,DIAZ M,DIAZ M,16.0,133.75,7940.0,5800.0,2140,Migración Excel · ORIGEN=TERCEROS · FINCA=MARCELO SANCHEZ · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-06,2025,6,14,vid,ASPIRANT,8951,12225563,BODEGA,MILLAN,FINCA,DIAZ M,253.0,16.04743083,9820.0,5760.0,4060,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=14
2026-02-06,2025,6,FLAME,vid,FLAME,8952,,PASAS,PASERO,UBINO,UBINO,38.0,318.9473684,28960,16840,12120,Migración Excel · ORIGEN=TERCEROS · FINCA=LECICH ME · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-30,2025,5,FLAME,vid,FLAME,94657,,PASAS,M PASERO,EMANUEL,DOMINGO,423.0,14.04255319,,,5940.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-30,2025,5,FLAME,vid,FLAME,94658,,PASAS,M PASERO,EMANUEL,DOMINGO,423.0,14.42080378,,,6100.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-05,2025,5,FLAME,vid,FLAME,94659,,PASAS,M PASERO,EMANUEL,GUSTAVO P,423.0,15.8392435,13060.0,6360.0,6700,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-05,2025,5,FLAME,vid,FLAME,94660,,PASAS,M PASERO,EMANUEL,GUSTAVO P,423.0,15.8392435,13060.0,6360.0,6700,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-05,2025,5,FIESTA,vid,FIESTA,94661,,PASAS,M PASERO,COLLADO,DOMINGO,24.0,362.5,16660.0,7960.0,8700,Migración Excel · ORIGEN=TERCEROS · FINCA=COLLADO · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FIESTA
2026-02-06,2025,6,FLAME,vid,FLAME,94662,,PASAS,M PASERO,EMANUEL,GUSTAVO P,423.0,15.69739953,13000.0,6360.0,6640,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-06,2025,6,FIESTA,vid,FIESTA,94663,,PASAS,M PASERO,COLLADO,DOMINGO,24.0,453.3333333,18340.0,7460.0,10880,Migración Excel · ORIGEN=TERCEROS · FINCA=COLLADO · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FIESTA
2026-02-09,2025,6,2026-05-04 00:00:00,vid,FIESTA,8954,,PASAS,PASERO,FINCA,FINCA,705.0,18.0,,,12690,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=2026-05-04 00:00:00
2026-02-10,2025,6,FLAME,vid,FLAME,8956,,PASAS,PASERO,COLLADO,DOMINGO,24.0,375.8333333,16480.0,7460.0,9020,Migración Excel · ORIGEN=TERCEROS · FINCA=COLLADO · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-11,2025,6,13,vid,FLAME,8957,,PASAS,PASERO,FINCA,FINCA,1087.0,18.0,,,19566,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=13
2026-02-10,2025,6,13,vid,FLAME,8958,,PASAS,PASERO,FINCA,FINCA,1142.0,18.0,,,20556,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=13
2026-02-10,2025,6,FLAME,vid,FLAME,94664,,PASAS,M PASERO,EMANUEL,COTILLA,329.0,14.8463357,12880.0,6600.0,4884.444444,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-10,2025,6,SUPERIOR,vid,SUPERIOR,94664,,PASAS,M PASERO,EMANUEL,COTILLA,94.0,14.8463357,12880.0,6600.0,1395.555556,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=CAUCETE · ACTIVIDAD=CULTIVO · PARRAL_ORIG=SUPERIOR
2026-02-11,2025,6,FLAME,vid,FLAME,8959,,PASAS,PASERO,COLLADO,DOMINGO,44.0,440,34280,14920,19360,Migración Excel · ORIGEN=TERCEROS · FINCA=COLLADO · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-12,2025,6,SY-RG,vid,SYRAH,8960,12225562,BODEGA,CEGUPA,FINCA,DIAZ M,,,,,8200.0,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=SY-RG
2026-02-12,2025,6,FLAME,vid,FLAME,8961,,PASAS,PASERO,COLLADO,DOMINGO,42.0,418.0952381,32480,14920,17560,Migración Excel · ORIGEN=TERCEROS · FINCA=COLLADO · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-01-20,2025,3,SULTANINA,vid,SULTANINA,8962,,PASAS,PASERO,TORO M,TORO M,300.0,15.0,,,4500,Migración Excel · ORIGEN=TERCEROS · FINCA=MAXI D · ACTIVIDAD=CULTIVO · PARRAL_ORIG=SULTANINA
2026-02-13,2025,7,SY-RG,vid,SYRAH,8963,12225561,BODEGA,CEGUPA,FINCA,DIAZ M,507.0,19.28994083,15500.0,5720.0,9780,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=SY-RG
2026-02-13,2025,7,351,vid,351,8964,,PASAS,PASERO,FRAU G,FRAU G,20.5,306.9565217,22380,15320,6292.608696,Migración Excel · ORIGEN=TERCEROS · FINCA=JOSE LUIS · ACTIVIDAD=CULTIVO · PARRAL_ORIG=351
2026-02-13,2025,7,FLAME,vid,FLAME,8964,,PASAS,PASERO,FRAU G,FRAU G,2.5,306.9565217,22380,15320,767.3913043,Migración Excel · ORIGEN=TERCEROS · FINCA=JOSE LUIS · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-13,2025,7,FLAME,vid,FLAME,8965,,PASAS,PASERO,LEIVA,LEIVA,3.0,300,6240.0,5340.0,900,Migración Excel · ORIGEN=TERCEROS · FINCA=LEIVA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=FLAME
2026-02-14,2025,7,6,vid,RED GLOBE,8966,,EXPO,CARRASCOSA,CARRASCOSA,CARRASCOSA,615.0,8.2,,,5043,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-02-15,2025,7,6,vid,RED GLOBE,8967,,EXPO,CARRASCOSA,CARRASCOSA,CARRASCOSA,408.0,8.2,,,3345.6,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-02-15,2025,7,6,vid,RED GLOBE,8968,,EXPO,CARRASCOSA,CARRASCOSA,CARRASCOSA,408.0,8.2,,,3345.6,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-02-16,2025,7,6,vid,RED GLOBE,8969,,EXPO,CARRASCOSA,CARRASCOSA,CARRASCOSA,612.0,8.2,,,5018.4,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
2026-02-16,2025,7,6,vid,RED GLOBE,8970,,EXPO,CARRASCOSA,CARRASCOSA,CARRASCOSA,611.0,8.2,,,5010.2,Migración Excel · ORIGEN=LOS LIRIOS · FINCA=MEDIAGUA · ACTIVIDAD=CULTIVO · PARRAL_ORIG=6
